sample_a,sample_b,pair_type,similarity
杨戴/风波__chunk002,蓝/铸剑__chunk001,cross,0.902368
杨戴/风波__chunk002,蓝/铸剑__chunk002,cross,0.898138
杨戴/风波__chunk002,蓝/铸剑__chunk003,cross,0.861408
杨戴/风波__chunk002,蓝/阿Q正传__chunk001,cross,0.823451
杨戴/风波__chunk002,蓝/阿Q正传__chunk002,cross,0.819013
杨戴/风波__chunk002,蓝/阿Q正传__chunk003,cross,0.833706
杨戴/风波__chunk002,蓝/阿Q正传__chunk004,cross,0.850484
杨戴/风波__chunk002,蓝/阿Q正传__chunk005,cross,0.824233
杨戴/风波__chunk002,蓝/阿Q正传__chunk006,cross,0.839224
杨戴/风波__chunk002,蓝/阿Q正传__chunk007,cross,0.872164
杨戴/风波__chunk002,蓝/阿Q正传__chunk008,cross,0.845611
杨戴/风波__chunk002,蓝/风波__chunk001,cross,0.916207
蓝/伤逝__chunk001,蓝/伤逝__chunk002,same,0.915776
蓝/伤逝__chunk001,蓝/伤逝__chunk003,same,0.945908
蓝/伤逝__chunk001,蓝/在酒楼上__chunk001,same,0.912769
蓝/伤逝__chunk001,蓝/在酒楼上__chunk002,same,0.864158
蓝/伤逝__chunk001,蓝/奔月__chunk001,same,0.855123
蓝/伤逝__chunk001,蓝/奔月__chunk002,same,0.823079
蓝/伤逝__chunk001,蓝/孤独者__chunk001,same,0.870615
蓝/伤逝__chunk001,蓝/孤独者__chunk002,same,0.869814
蓝/伤逝__chunk001,蓝/孤独者__chunk003,same,0.882223
蓝/伤逝__chunk001,蓝/孤独者__chunk004,same,0.875854
蓝/伤逝__chunk001,蓝/幸福的家庭__chunk001,same,0.845704
蓝/伤逝__chunk001,蓝/故乡__chunk001,same,0.910355
蓝/伤逝__chunk001,蓝/故乡__chunk002,same,0.862811
蓝/伤逝__chunk001,蓝/明天__chunk001,same,0.880786
蓝/伤逝__chunk001,蓝/狂人日记__chunk001,same,0.872261
蓝/伤逝__chunk001,蓝/狂人日记__chunk002,same,0.828865
蓝/伤逝__chunk001,蓝/社戏__chunk001,same,0.929938
蓝/伤逝__chunk001,蓝/社戏__chunk002,same,0.869481
蓝/伤逝__chunk001,蓝/祝福__chunk001,same,0.917812
蓝/伤逝__chunk001,蓝/祝福__chunk002,same,0.848511
蓝/伤逝__chunk001,蓝/祝福__chunk003,same,0.842825
蓝/伤逝__chunk001,蓝/离婚__chunk001,same,0.854473
蓝/伤逝__chunk001,蓝/离婚__chunk002,same,0.821845
蓝/伤逝__chunk001,蓝/肥皂__chunk001,same,0.851621
蓝/伤逝__chunk001,蓝/肥皂__chunk002,same,0.852719
蓝/伤逝__chunk001,蓝/药__chunk001,same,0.811060
蓝/伤逝__chunk001,蓝/铸剑__chunk001,same,0.836647
蓝/伤逝__chunk001,蓝/铸剑__chunk002,same,0.826731
蓝/伤逝__chunk001,蓝/铸剑__chunk003,same,0.845828
蓝/伤逝__chunk001,蓝/阿Q正传__chunk001,same,0.832212
蓝/伤逝__chunk001,蓝/阿Q正传__chunk002,same,0.788512
蓝/伤逝__chunk001,蓝/阿Q正传__chunk003,same,0.795053
蓝/伤逝__chunk001,蓝/阿Q正传__chunk004,same,0.816785
蓝/伤逝__chunk001,蓝/阿Q正传__chunk005,same,0.797511
蓝/伤逝__chunk001,蓝/阿Q正传__chunk006,same,0.839784
蓝/伤逝__chunk001,蓝/阿Q正传__chunk007,same,0.849333
蓝/伤逝__chunk001,蓝/阿Q正传__chunk008,same,0.797130
蓝/伤逝__chunk001,蓝/风波__chunk001,same,0.854495
蓝/伤逝__chunk002,蓝/伤逝__chunk003,same,0.917441
蓝/伤逝__chunk002,蓝/在酒楼上__chunk001,same,0.918619
蓝/伤逝__chunk002,蓝/在酒楼上__chunk002,same,0.875640
蓝/伤逝__chunk002,蓝/奔月__chunk001,same,0.876379
蓝/伤逝__chunk002,蓝/奔月__chunk002,same,0.850694
蓝/伤逝__chunk002,蓝/孤独者__chunk001,same,0.869890
蓝/伤逝__chunk002,蓝/孤独者__chunk002,same,0.896409
蓝/伤逝__chunk002,蓝/孤独者__chunk003,same,0.910991
蓝/伤逝__chunk002,蓝/孤独者__chunk004,same,0.883353
蓝/伤逝__chunk002,蓝/幸福的家庭__chunk001,same,0.838582
蓝/伤逝__chunk002,蓝/故乡__chunk001,same,0.898640
蓝/伤逝__chunk002,蓝/故乡__chunk002,same,0.867860
蓝/伤逝__chunk002,蓝/明天__chunk001,same,0.852022
蓝/伤逝__chunk002,蓝/狂人日记__chunk001,same,0.862433
蓝/伤逝__chunk002,蓝/狂人日记__chunk002,same,0.865441
蓝/伤逝__chunk002,蓝/社戏__chunk001,same,0.888087
蓝/伤逝__chunk002,蓝/社戏__chunk002,same,0.894351
蓝/伤逝__chunk002,蓝/祝福__chunk001,same,0.895769
蓝/伤逝__chunk002,蓝/祝福__chunk002,same,0.843399
蓝/伤逝__chunk002,蓝/祝福__chunk003,same,0.855962
蓝/伤逝__chunk002,蓝/离婚__chunk001,same,0.870019
蓝/伤逝__chunk002,蓝/离婚__chunk002,same,0.840395
蓝/伤逝__chunk002,蓝/肥皂__chunk001,same,0.865125
蓝/伤逝__chunk002,蓝/肥皂__chunk002,same,0.836985
蓝/伤逝__chunk002,蓝/药__chunk001,same,0.831726
蓝/伤逝__chunk002,蓝/铸剑__chunk001,same,0.866098
蓝/伤逝__chunk002,蓝/铸剑__chunk002,same,0.835171
蓝/伤逝__chunk002,蓝/铸剑__chunk003,same,0.826971
蓝/伤逝__chunk002,蓝/阿Q正传__chunk001,same,0.797493
蓝/伤逝__chunk002,蓝/阿Q正传__chunk002,same,0.771701
蓝/伤逝__chunk002,蓝/阿Q正传__chunk003,same,0.781189
蓝/伤逝__chunk002,蓝/阿Q正传__chunk004,same,0.804254
蓝/伤逝__chunk002,蓝/阿Q正传__chunk005,same,0.784073
蓝/伤逝__chunk002,蓝/阿Q正传__chunk006,same,0.824677
蓝/伤逝__chunk002,蓝/阿Q正传__chunk007,same,0.837226
蓝/伤逝__chunk002,蓝/阿Q正传__chunk008,same,0.811653
蓝/伤逝__chunk002,蓝/风波__chunk001,same,0.853954
蓝/伤逝__chunk003,蓝/在酒楼上__chunk001,same,0.923891
蓝/伤逝__chunk003,蓝/在酒楼上__chunk002,same,0.888310
蓝/伤逝__chunk003,蓝/奔月__chunk001,same,0.864804
蓝/伤逝__chunk003,蓝/奔月__chunk002,same,0.838286
蓝/伤逝__chunk003,蓝/孤独者__chunk001,same,0.875197
蓝/伤逝__chunk003,蓝/孤独者__chunk002,same,0.894343
蓝/伤逝__chunk003,蓝/孤独者__chunk003,same,0.907019
蓝/伤逝__chunk003,蓝/孤独者__chunk004,same,0.883356
蓝/伤逝__chunk003,蓝/幸福的家庭__chunk001,same,0.858558
蓝/伤逝__chunk003,蓝/故乡__chunk001,same,0.921505
蓝/伤逝__chunk003,蓝/故乡__chunk002,same,0.874815
蓝/伤逝__chunk003,蓝/明天__chunk001,same,0.873113
蓝/伤逝__chunk003,蓝/狂人日记__chunk001,same,0.905275
蓝/伤逝__chunk003,蓝/狂人日记__chunk002,same,0.866269
蓝/伤逝__chunk003,蓝/社戏__chunk001,same,0.909970
蓝/伤逝__chunk003,蓝/社戏__chunk002,same,0.877087
蓝/伤逝__chunk003,蓝/祝福__chunk001,same,0.932458
蓝/伤逝__chunk003,蓝/祝福__chunk002,same,0.860619
蓝/伤逝__chunk003,蓝/祝福__chunk003,same,0.852246
蓝/伤逝__chunk003,蓝/离婚__chunk001,same,0.866353
蓝/伤逝__chunk003,蓝/离婚__chunk002,same,0.842861
蓝/伤逝__chunk003,蓝/肥皂__chunk001,same,0.874674
蓝/伤逝__chunk003,蓝/肥皂__chunk002,same,0.859984
蓝/伤逝__chunk003,蓝/药__chunk001,same,0.821727
蓝/伤逝__chunk003,蓝/铸剑__chunk001,same,0.848653
蓝/伤逝__chunk003,蓝/铸剑__chunk002,same,0.839601
蓝/伤逝__chunk003,蓝/铸剑__chunk003,same,0.839408
蓝/伤逝__chunk003,蓝/阿Q正传__chunk001,same,0.818603
蓝/伤逝__chunk003,蓝/阿Q正传__chunk002,same,0.773723
蓝/伤逝__chunk003,蓝/阿Q正传__chunk003,same,0.788651
蓝/伤逝__chunk003,蓝/阿Q正传__chunk004,same,0.809063
蓝/伤逝__chunk003,蓝/阿Q正传__chunk005,same,0.790609
蓝/伤逝__chunk003,蓝/阿Q正传__chunk006,same,0.843115
蓝/伤逝__chunk003,蓝/阿Q正传__chunk007,same,0.841099
蓝/伤逝__chunk003,蓝/阿Q正传__chunk008,same,0.801429
蓝/伤逝__chunk003,蓝/风波__chunk001,same,0.856019
蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,same,0.891390
蓝/在酒楼上__chunk001,蓝/奔月__chunk001,same,0.900383
蓝/在酒楼上__chunk001,蓝/奔月__chunk002,same,0.882300
蓝/在酒楼上__chunk001,蓝/孤独者__chunk001,same,0.916567
蓝/在酒楼上__chunk001,蓝/孤独者__chunk002,same,0.922493
蓝/在酒楼上__chunk001,蓝/孤独者__chunk003,same,0.916301
蓝/在酒楼上__chunk001,蓝/孤独者__chunk004,same,0.914466
蓝/在酒楼上__chunk001,蓝/幸福的家庭__chunk001,same,0.890126
蓝/在酒楼上__chunk001,蓝/故乡__chunk001,same,0.942375
蓝/在酒楼上__chunk001,蓝/故乡__chunk002,same,0.896056
蓝/在酒楼上__chunk001,蓝/明天__chunk001,same,0.883210
蓝/在酒楼上__chunk001,蓝/狂人日记__chunk001,same,0.897756
蓝/在酒楼上__chunk001,蓝/狂人日记__chunk002,same,0.882500
蓝/在酒楼上__chunk001,蓝/社戏__chunk001,same,0.921062
蓝/在酒楼上__chunk001,蓝/社戏__chunk002,same,0.939406
蓝/在酒楼上__chunk001,蓝/祝福__chunk001,same,0.932395
蓝/在酒楼上__chunk001,蓝/祝福__chunk002,same,0.840661
蓝/在酒楼上__chunk001,蓝/祝福__chunk003,same,0.842627
蓝/在酒楼上__chunk001,蓝/离婚__chunk001,same,0.895524
蓝/在酒楼上__chunk001,蓝/离婚__chunk002,same,0.850609
蓝/在酒楼上__chunk001,蓝/肥皂__chunk001,same,0.900664
蓝/在酒楼上__chunk001,蓝/肥皂__chunk002,same,0.883982
蓝/在酒楼上__chunk001,蓝/药__chunk001,same,0.866259
蓝/在酒楼上__chunk001,蓝/铸剑__chunk001,same,0.900581
蓝/在酒楼上__chunk001,蓝/铸剑__chunk002,same,0.894302
蓝/在酒楼上__chunk001,蓝/铸剑__chunk003,same,0.888330
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk001,same,0.845985
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk002,same,0.818793
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk003,same,0.820173
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk004,same,0.850268
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk005,same,0.828573
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk006,same,0.870258
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk007,same,0.888768
蓝/在酒楼上__chunk001,蓝/阿Q正传__chunk008,same,0.852626
蓝/在酒楼上__chunk001,蓝/风波__chunk001,same,0.878160
蓝/在酒楼上__chunk002,蓝/奔月__chunk001,same,0.834321
蓝/在酒楼上__chunk002,蓝/奔月__chunk002,same,0.806846
蓝/在酒楼上__chunk002,蓝/孤独者__chunk001,same,0.865288
蓝/在酒楼上__chunk002,蓝/孤独者__chunk002,same,0.878884
蓝/在酒楼上__chunk002,蓝/孤独者__chunk003,same,0.898075
蓝/在酒楼上__chunk002,蓝/孤独者__chunk004,same,0.854287
蓝/在酒楼上__chunk002,蓝/幸福的家庭__chunk001,same,0.807763
蓝/在酒楼上__chunk002,蓝/故乡__chunk001,same,0.889002
蓝/在酒楼上__chunk002,蓝/故乡__chunk002,same,0.839271
蓝/在酒楼上__chunk002,蓝/明天__chunk001,same,0.836664
蓝/在酒楼上__chunk002,蓝/狂人日记__chunk001,same,0.843083
蓝/在酒楼上__chunk002,蓝/狂人日记__chunk002,same,0.857193
蓝/在酒楼上__chunk002,蓝/社戏__chunk001,same,0.836078
蓝/在酒楼上__chunk002,蓝/社戏__chunk002,same,0.827188
蓝/在酒楼上__chunk002,蓝/祝福__chunk001,same,0.876457
蓝/在酒楼上__chunk002,蓝/祝福__chunk002,same,0.864007
蓝/在酒楼上__chunk002,蓝/祝福__chunk003,same,0.888006
蓝/在酒楼上__chunk002,蓝/离婚__chunk001,same,0.829513
蓝/在酒楼上__chunk002,蓝/离婚__chunk002,same,0.838280
蓝/在酒楼上__chunk002,蓝/肥皂__chunk001,same,0.874402
蓝/在酒楼上__chunk002,蓝/肥皂__chunk002,same,0.828384
蓝/在酒楼上__chunk002,蓝/药__chunk001,same,0.779086
蓝/在酒楼上__chunk002,蓝/铸剑__chunk001,same,0.822308
蓝/在酒楼上__chunk002,蓝/铸剑__chunk002,same,0.785185
蓝/在酒楼上__chunk002,蓝/铸剑__chunk003,same,0.755734
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk001,same,0.766721
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk002,same,0.758465
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk003,same,0.758276
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk004,same,0.767742
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk005,same,0.744424
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk006,same,0.787240
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk007,same,0.790809
蓝/在酒楼上__chunk002,蓝/阿Q正传__chunk008,same,0.793313
蓝/在酒楼上__chunk002,蓝/风波__chunk001,same,0.805422
蓝/奔月__chunk001,蓝/奔月__chunk002,same,0.938910
蓝/奔月__chunk001,蓝/孤独者__chunk001,same,0.911370
蓝/奔月__chunk001,蓝/孤独者__chunk002,same,0.909298
蓝/奔月__chunk001,蓝/孤独者__chunk003,same,0.856694
蓝/奔月__chunk001,蓝/孤独者__chunk004,same,0.909963
蓝/奔月__chunk001,蓝/幸福的家庭__chunk001,same,0.926921
蓝/奔月__chunk001,蓝/故乡__chunk001,same,0.910724
蓝/奔月__chunk001,蓝/故乡__chunk002,same,0.886438
蓝/奔月__chunk001,蓝/明天__chunk001,same,0.903943
蓝/奔月__chunk001,蓝/狂人日记__chunk001,same,0.865768
蓝/奔月__chunk001,蓝/狂人日记__chunk002,same,0.877961
蓝/奔月__chunk001,蓝/社戏__chunk001,same,0.887431
蓝/奔月__chunk001,蓝/社戏__chunk002,same,0.903591
蓝/奔月__chunk001,蓝/祝福__chunk001,same,0.885283
蓝/奔月__chunk001,蓝/祝福__chunk002,same,0.849016
蓝/奔月__chunk001,蓝/祝福__chunk003,same,0.836337
蓝/奔月__chunk001,蓝/离婚__chunk001,same,0.944784
蓝/奔月__chunk001,蓝/离婚__chunk002,same,0.872269
蓝/奔月__chunk001,蓝/肥皂__chunk001,same,0.921752
蓝/奔月__chunk001,蓝/肥皂__chunk002,same,0.931166
蓝/奔月__chunk001,蓝/药__chunk001,same,0.930460
蓝/奔月__chunk001,蓝/铸剑__chunk001,same,0.946522
蓝/奔月__chunk001,蓝/铸剑__chunk002,same,0.923433
蓝/奔月__chunk001,蓝/铸剑__chunk003,same,0.901983
蓝/奔月__chunk001,蓝/阿Q正传__chunk001,same,0.856186
蓝/奔月__chunk001,蓝/阿Q正传__chunk002,same,0.829273
蓝/奔月__chunk001,蓝/阿Q正传__chunk003,same,0.848144
蓝/奔月__chunk001,蓝/阿Q正传__chunk004,same,0.869921
蓝/奔月__chunk001,蓝/阿Q正传__chunk005,same,0.842514
蓝/奔月__chunk001,蓝/阿Q正传__chunk006,same,0.882383
蓝/奔月__chunk001,蓝/阿Q正传__chunk007,same,0.913070
蓝/奔月__chunk001,蓝/阿Q正传__chunk008,same,0.868461
蓝/奔月__chunk001,蓝/风波__chunk001,same,0.915906
蓝/奔月__chunk002,蓝/孤独者__chunk001,same,0.917766
蓝/奔月__chunk002,蓝/孤独者__chunk002,same,0.899477
蓝/奔月__chunk002,蓝/孤独者__chunk003,same,0.821188
蓝/奔月__chunk002,蓝/孤独者__chunk004,same,0.916290
蓝/奔月__chunk002,蓝/幸福的家庭__chunk001,same,0.904797
蓝/奔月__chunk002,蓝/故乡__chunk001,same,0.882506
蓝/奔月__chunk002,蓝/故乡__chunk002,same,0.872878
蓝/奔月__chunk002,蓝/明天__chunk001,same,0.886916
蓝/奔月__chunk002,蓝/狂人日记__chunk001,same,0.841865
蓝/奔月__chunk002,蓝/狂人日记__chunk002,same,0.881804
蓝/奔月__chunk002,蓝/社戏__chunk001,same,0.862077
蓝/奔月__chunk002,蓝/社戏__chunk002,same,0.894371
蓝/奔月__chunk002,蓝/祝福__chunk001,same,0.868434
蓝/奔月__chunk002,蓝/祝福__chunk002,same,0.821840
蓝/奔月__chunk002,蓝/祝福__chunk003,same,0.827772
蓝/奔月__chunk002,蓝/离婚__chunk001,same,0.921602
蓝/奔月__chunk002,蓝/离婚__chunk002,same,0.875822
蓝/奔月__chunk002,蓝/肥皂__chunk001,same,0.916519
蓝/奔月__chunk002,蓝/肥皂__chunk002,same,0.920272
蓝/奔月__chunk002,蓝/药__chunk001,same,0.952109
蓝/奔月__chunk002,蓝/铸剑__chunk001,same,0.955165
蓝/奔月__chunk002,蓝/铸剑__chunk002,same,0.942618
蓝/奔月__chunk002,蓝/铸剑__chunk003,same,0.899417
蓝/奔月__chunk002,蓝/阿Q正传__chunk001,same,0.847958
蓝/奔月__chunk002,蓝/阿Q正传__chunk002,same,0.840976
蓝/奔月__chunk002,蓝/阿Q正传__chunk003,same,0.855790
蓝/奔月__chunk002,蓝/阿Q正传__chunk004,same,0.871237
蓝/奔月__chunk002,蓝/阿Q正传__chunk005,same,0.854415
蓝/奔月__chunk002,蓝/阿Q正传__chunk006,same,0.864916
蓝/奔月__chunk002,蓝/阿Q正传__chunk007,same,0.896461
蓝/奔月__chunk002,蓝/阿Q正传__chunk008,same,0.868018
蓝/奔月__chunk002,蓝/风波__chunk001,same,0.916089
蓝/孤独者__chunk001,蓝/孤独者__chunk002,same,0.914814
蓝/孤独者__chunk001,蓝/孤独者__chunk003,same,0.858707
蓝/孤独者__chunk001,蓝/孤独者__chunk004,same,0.942892
蓝/孤独者__chunk001,蓝/幸福的家庭__chunk001,same,0.887388
蓝/孤独者__chunk001,蓝/故乡__chunk001,same,0.911946
蓝/孤独者__chunk001,蓝/故乡__chunk002,same,0.901908
蓝/孤独者__chunk001,蓝/明天__chunk001,same,0.899198
蓝/孤独者__chunk001,蓝/狂人日记__chunk001,same,0.861896
蓝/孤独者__chunk001,蓝/狂人日记__chunk002,same,0.888122
蓝/孤独者__chunk001,蓝/社戏__chunk001,same,0.897415
蓝/孤独者__chunk001,蓝/社戏__chunk002,same,0.896994
蓝/孤独者__chunk001,蓝/祝福__chunk001,same,0.912710
蓝/孤独者__chunk001,蓝/祝福__chunk002,same,0.837396
蓝/孤独者__chunk001,蓝/祝福__chunk003,same,0.860050
蓝/孤独者__chunk001,蓝/离婚__chunk001,same,0.906689
蓝/孤独者__chunk001,蓝/离婚__chunk002,same,0.862681
蓝/孤独者__chunk001,蓝/肥皂__chunk001,same,0.913290
蓝/孤独者__chunk001,蓝/肥皂__chunk002,same,0.880550
蓝/孤独者__chunk001,蓝/药__chunk001,same,0.902601
蓝/孤独者__chunk001,蓝/铸剑__chunk001,same,0.911198
蓝/孤独者__chunk001,蓝/铸剑__chunk002,same,0.919003
蓝/孤独者__chunk001,蓝/铸剑__chunk003,same,0.886208
蓝/孤独者__chunk001,蓝/阿Q正传__chunk001,same,0.871865
蓝/孤独者__chunk001,蓝/阿Q正传__chunk002,same,0.868620
蓝/孤独者__chunk001,蓝/阿Q正传__chunk003,same,0.875637
蓝/孤独者__chunk001,蓝/阿Q正传__chunk004,same,0.883293
蓝/孤独者__chunk001,蓝/阿Q正传__chunk005,same,0.869002
蓝/孤独者__chunk001,蓝/阿Q正传__chunk006,same,0.886988
蓝/孤独者__chunk001,蓝/阿Q正传__chunk007,same,0.910133
蓝/孤独者__chunk001,蓝/阿Q正传__chunk008,same,0.874975
蓝/孤独者__chunk001,蓝/风波__chunk001,same,0.907652
蓝/孤独者__chunk002,蓝/孤独者__chunk003,same,0.912195
蓝/孤独者__chunk002,蓝/孤独者__chunk004,same,0.920869
蓝/孤独者__chunk002,蓝/幸福的家庭__chunk001,same,0.906204
蓝/孤独者__chunk002,蓝/故乡__chunk001,same,0.941514
蓝/孤独者__chunk002,蓝/故乡__chunk002,same,0.891471
蓝/孤独者__chunk002,蓝/明天__chunk001,same,0.857601
蓝/孤独者__chunk002,蓝/狂人日记__chunk001,same,0.909763
蓝/孤独者__chunk002,蓝/狂人日记__chunk002,same,0.903749
蓝/孤独者__chunk002,蓝/社戏__chunk001,same,0.880978
蓝/孤独者__chunk002,蓝/社戏__chunk002,same,0.888500
蓝/孤独者__chunk002,蓝/祝福__chunk001,same,0.891885
蓝/孤独者__chunk002,蓝/祝福__chunk002,same,0.821375
蓝/孤独者__chunk002,蓝/祝福__chunk003,same,0.853697
蓝/孤独者__chunk002,蓝/离婚__chunk001,same,0.912623
蓝/孤独者__chunk002,蓝/离婚__chunk002,same,0.873935
蓝/孤独者__chunk002,蓝/肥皂__chunk001,same,0.911435
蓝/孤独者__chunk002,蓝/肥皂__chunk002,same,0.893046
蓝/孤独者__chunk002,蓝/药__chunk001,same,0.877097
蓝/孤独者__chunk002,蓝/铸剑__chunk001,same,0.915787
蓝/孤独者__chunk002,蓝/铸剑__chunk002,same,0.887306
蓝/孤独者__chunk002,蓝/铸剑__chunk003,same,0.828213
蓝/孤独者__chunk002,蓝/阿Q正传__chunk001,same,0.833076
蓝/孤独者__chunk002,蓝/阿Q正传__chunk002,same,0.808281
蓝/孤独者__chunk002,蓝/阿Q正传__chunk003,same,0.815429
蓝/孤独者__chunk002,蓝/阿Q正传__chunk004,same,0.841271
蓝/孤独者__chunk002,蓝/阿Q正传__chunk005,same,0.809276
蓝/孤独者__chunk002,蓝/阿Q正传__chunk006,same,0.842451
蓝/孤独者__chunk002,蓝/阿Q正传__chunk007,same,0.866985
蓝/孤独者__chunk002,蓝/阿Q正传__chunk008,same,0.858489
蓝/孤独者__chunk002,蓝/风波__chunk001,same,0.880425
蓝/孤独者__chunk003,蓝/孤独者__chunk004,same,0.860082
蓝/孤独者__chunk003,蓝/幸福的家庭__chunk001,same,0.825943
蓝/孤独者__chunk003,蓝/故乡__chunk001,same,0.903246
蓝/孤独者__chunk003,蓝/故乡__chunk002,same,0.859989
蓝/孤独者__chunk003,蓝/明天__chunk001,same,0.801353
蓝/孤独者__chunk003,蓝/狂人日记__chunk001,same,0.898352
蓝/孤独者__chunk003,蓝/狂人日记__chunk002,same,0.884811
蓝/孤独者__chunk003,蓝/社戏__chunk001,same,0.871940
蓝/孤独者__chunk003,蓝/社戏__chunk002,same,0.841206
蓝/孤独者__chunk003,蓝/祝福__chunk001,same,0.894151
蓝/孤独者__chunk003,蓝/祝福__chunk002,same,0.796470
蓝/孤独者__chunk003,蓝/祝福__chunk003,same,0.820300
蓝/孤独者__chunk003,蓝/离婚__chunk001,same,0.850915
蓝/孤独者__chunk003,蓝/离婚__chunk002,same,0.832581
蓝/孤独者__chunk003,蓝/肥皂__chunk001,same,0.869686
蓝/孤独者__chunk003,蓝/肥皂__chunk002,same,0.847724
蓝/孤独者__chunk003,蓝/药__chunk001,same,0.792675
蓝/孤独者__chunk003,蓝/铸剑__chunk001,same,0.840632
蓝/孤独者__chunk003,蓝/铸剑__chunk002,same,0.798742
蓝/孤独者__chunk003,蓝/铸剑__chunk003,same,0.773165
蓝/孤独者__chunk003,蓝/阿Q正传__chunk001,same,0.778052
蓝/孤独者__chunk003,蓝/阿Q正传__chunk002,same,0.741194
蓝/孤独者__chunk003,蓝/阿Q正传__chunk003,same,0.746435
蓝/孤独者__chunk003,蓝/阿Q正传__chunk004,same,0.777832
蓝/孤独者__chunk003,蓝/阿Q正传__chunk005,same,0.741865
蓝/孤独者__chunk003,蓝/阿Q正传__chunk006,same,0.796629
蓝/孤独者__chunk003,蓝/阿Q正传__chunk007,same,0.802451
蓝/孤独者__chunk003,蓝/阿Q正传__chunk008,same,0.785565
蓝/孤独者__chunk003,蓝/风波__chunk001,same,0.797414
蓝/孤独者__chunk004,蓝/幸福的家庭__chunk001,same,0.899185
蓝/孤独者__chunk004,蓝/故乡__chunk001,same,0.916891
蓝/孤独者__chunk004,蓝/故乡__chunk002,same,0.898351
蓝/孤独者__chunk004,蓝/明天__chunk001,same,0.890685
蓝/孤独者__chunk004,蓝/狂人日记__chunk001,same,0.873353
蓝/孤独者__chunk004,蓝/狂人日记__chunk002,same,0.874021
蓝/孤独者__chunk004,蓝/社戏__chunk001,same,0.904805
蓝/孤独者__chunk004,蓝/社戏__chunk002,same,0.907507
蓝/孤独者__chunk004,蓝/祝福__chunk001,same,0.909901
蓝/孤独者__chunk004,蓝/祝福__chunk002,same,0.825702
蓝/孤独者__chunk004,蓝/祝福__chunk003,same,0.852534
蓝/孤独者__chunk004,蓝/离婚__chunk001,same,0.905899
蓝/孤独者__chunk004,蓝/离婚__chunk002,same,0.867245
蓝/孤独者__chunk004,蓝/肥皂__chunk001,same,0.892909
蓝/孤独者__chunk004,蓝/肥皂__chunk002,same,0.896548
蓝/孤独者__chunk004,蓝/药__chunk001,same,0.911851
蓝/孤独者__chunk004,蓝/铸剑__chunk001,same,0.907234
蓝/孤独者__chunk004,蓝/铸剑__chunk002,same,0.909824
蓝/孤独者__chunk004,蓝/铸剑__chunk003,same,0.891771
蓝/孤独者__chunk004,蓝/阿Q正传__chunk001,same,0.865647
蓝/孤独者__chunk004,蓝/阿Q正传__chunk002,same,0.857756
蓝/孤独者__chunk004,蓝/阿Q正传__chunk003,same,0.873549
蓝/孤独者__chunk004,蓝/阿Q正传__chunk004,same,0.883006
蓝/孤独者__chunk004,蓝/阿Q正传__chunk005,same,0.859419
蓝/孤独者__chunk004,蓝/阿Q正传__chunk006,same,0.877480
蓝/孤独者__chunk004,蓝/阿Q正传__chunk007,same,0.910993
蓝/孤独者__chunk004,蓝/阿Q正传__chunk008,same,0.878349
蓝/孤独者__chunk004,蓝/风波__chunk001,same,0.911754
蓝/幸福的家庭__chunk001,蓝/故乡__chunk001,same,0.898212
蓝/幸福的家庭__chunk001,蓝/故乡__chunk002,same,0.875449
蓝/幸福的家庭__chunk001,蓝/明天__chunk001,same,0.895635
蓝/幸福的家庭__chunk001,蓝/狂人日记__chunk001,same,0.869776
蓝/幸福的家庭__chunk001,蓝/狂人日记__chunk002,same,0.856134
蓝/幸福的家庭__chunk001,蓝/社戏__chunk001,same,0.870676
蓝/幸福的家庭__chunk001,蓝/社戏__chunk002,same,0.897787
蓝/幸福的家庭__chunk001,蓝/祝福__chunk001,same,0.871201
蓝/幸福的家庭__chunk001,蓝/祝福__chunk002,same,0.823497
蓝/幸福的家庭__chunk001,蓝/祝福__chunk003,same,0.800578
蓝/幸福的家庭__chunk001,蓝/离婚__chunk001,same,0.928847
蓝/幸福的家庭__chunk001,蓝/离婚__chunk002,same,0.879699
蓝/幸福的家庭__chunk001,蓝/肥皂__chunk001,same,0.900625
蓝/幸福的家庭__chunk001,蓝/肥皂__chunk002,same,0.906814
蓝/幸福的家庭__chunk001,蓝/药__chunk001,same,0.908163
蓝/幸福的家庭__chunk001,蓝/铸剑__chunk001,same,0.913881
蓝/幸福的家庭__chunk001,蓝/铸剑__chunk002,same,0.923135
蓝/幸福的家庭__chunk001,蓝/铸剑__chunk003,same,0.890883
