,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
杨戴/在酒楼上__chunk004,1.029264,0.831560,0.776862,0.891775,0.935279,0.857644,0.873966,0.997665,0.846880,0.841654,0.000000,1.043205,1.040012,1.101046,1.138340,1.072001,1.003770,0.926915,0.970240,0.879983,0.835502,1.224376,0.942931,1.166343,1.341743,1.222074,1.158922,0.945435,1.006527,1.053400,1.061054,0.948758,1.013910,1.078572,1.065538,1.181799,1.167129,1.238857,0.928317,1.012729,1.074350,1.015081,1.040350,0.992049,0.906196,0.935556,0.894639,0.943562,0.929240,1.060992,1.000568,0.898929,0.926331,1.003048,1.042365,0.967992,1.130476,1.005734,0.989363,1.095020,1.070407,1.104455,1.163318,1.112669,1.213059,1.132453,1.155024,1.111273,1.139043,1.090717,1.037951,1.149492,1.108076,1.115544,1.018915,1.039220,1.095597,1.000763,0.938250,1.009762,1.141106,1.139147,1.146762,0.937492,1.041808,0.903435,1.011386,1.012948,0.983475,1.056314,0.884968,0.929298,1.008475,1.039882,0.931736,0.973817,0.910651,1.005011,1.154435,1.089453,1.189523,1.065928,1.065335,0.977417,1.037739,0.946576,1.132123,1.085217,1.102228,1.238919,1.109292,1.360876,0.914538,1.147072,1.058917,0.933307,1.000349,1.057159,1.131334,1.149938,1.029354,1.061407,1.154215,1.043630,1.074383,0.862130,0.980192,1.036878,1.127514,1.099459,1.035329,1.069505,1.150189,1.116027,1.023431,0.996721,1.165253,1.154520,1.329213,1.165031,1.182011,1.148026,1.014802,1.125657,1.106093,1.053380,1.235358,1.090211,1.117671,1.119387,1.278538,1.044569,1.246832,1.143054,1.227837,1.112019,1.060276,0.993460,1.034950,1.105760,1.122081,1.106089,1.151677,1.184388,1.176713,0.965672,1.079542,1.184900
杨戴/在酒楼上__chunk005,1.086316,1.048866,1.159392,1.133561,1.203340,1.029804,1.040290,1.234947,0.956822,1.035231,1.043205,0.000000,1.198675,1.121529,1.253401,1.257851,1.158399,0.987821,1.074569,0.995513,0.983937,1.231304,1.052337,1.180150,1.266295,1.357882,1.243015,1.265544,1.152392,1.182384,1.185076,1.111712,1.333522,1.456427,1.150598,1.210417,1.196192,1.337560,1.083979,1.104162,1.161555,1.205223,1.287367,1.129544,1.127100,1.121253,1.163195,1.290083,1.137948,1.138219,1.136077,0.985489,1.026476,1.039209,1.108337,1.071497,1.342590,1.115319,1.194897,1.241163,1.153222,1.206996,1.176313,1.180517,1.279809,1.191085,1.203899,1.250164,1.303455,1.161376,1.144551,1.174424,1.259351,1.193462,1.187427,1.087225,1.240747,1.091205,1.124235,1.138760,1.302259,1.307006,1.235459,1.168996,1.264483,1.027656,1.191822,1.073005,1.142410,1.104347,1.129440,1.264057,1.249101,1.196659,0.987655,1.180789,1.021220,1.214994,1.189853,1.210796,1.326607,1.143622,1.111568,1.028496,1.178268,1.210608,1.135611,1.117697,1.238086,1.359682,1.195088,1.360486,1.119486,1.129499,1.111204,1.153356,1.246120,1.019294,1.218816,1.064132,1.167979,1.169391,1.137932,1.254654,1.290344,1.017889,1.145572,1.184276,1.252557,1.231744,1.177581,1.095547,1.220577,1.099720,1.159604,1.101016,1.128119,1.187425,1.396680,1.145274,1.318528,1.268465,1.033332,1.318436,1.046652,1.240581,1.279937,1.174037,1.194071,1.128059,1.536158,1.316730,1.475189,1.152211,1.317362,1.235763,1.195642,1.122805,1.130297,1.118406,1.340180,1.199911,1.317738,1.322373,1.343484,1.281196,1.227882,1.275538
杨戴/奔月__chunk001,1.016184,1.050715,0.964996,1.182268,1.077613,0.949853,0.978070,0.971047,0.961552,1.104079,1.040012,1.198675,0.000000,0.870312,0.823113,0.791371,0.933024,0.887147,1.039325,0.999575,1.034933,1.215349,0.934338,1.112832,1.197396,1.062684,0.944243,1.064271,1.086351,1.040281,1.034140,0.846166,1.024563,1.222482,1.171695,1.166885,1.146925,1.323596,0.940198,0.993812,1.040945,0.971071,0.966202,1.188758,1.048340,1.094345,0.967559,1.186311,1.031212,0.987566,0.901778,0.896729,0.828240,0.890732,0.927671,0.848028,0.945356,0.842432,0.961763,0.882079,0.831025,0.897940,0.964515,0.917681,0.891413,0.997530,1.096553,1.177755,1.018343,1.141025,0.972228,1.004692,0.924563,1.080048,1.040516,0.992690,1.174675,0.881643,0.922642,0.981997,1.122905,0.968371,1.049075,0.654599,0.923981,0.706534,0.963300,1.011247,0.989509,1.048073,0.972000,1.080708,1.098030,0.955161,0.876494,1.108666,1.028389,0.758248,0.932994,0.850161,0.941108,0.969306,0.967257,0.933677,1.044595,1.084059,1.101839,0.918638,1.075807,0.983760,0.961942,1.134340,0.889087,0.993944,0.855381,0.898348,0.925958,1.178043,1.143958,1.002041,0.982919,1.072218,1.072506,0.913358,1.054857,1.099897,0.921431,1.036733,1.067833,1.014224,1.094041,0.939979,0.963651,0.978503,0.815053,0.955658,1.057546,0.933711,1.076439,0.939879,0.989422,0.901392,0.851851,0.913752,0.844264,0.871994,0.995420,1.076417,0.969385,1.059953,1.010652,1.077398,1.062963,0.991642,0.897011,0.986013,1.018590,1.000349,1.045329,0.882494,0.937794,0.969912,0.980745,0.978070,1.010622,0.792163,0.947995,0.884822
杨戴/奔月__chunk002,1.062684,1.106559,1.063841,1.078045,0.965535,0.879881,0.905854,1.067822,0.970961,0.995621,1.101046,1.121529,0.870312,0.000000,0.869623,0.962910,1.013202,0.805625,0.969645,0.827757,0.919898,1.138035,0.839423,1.047897,1.099393,0.977870,1.019637,0.983636,0.829177,0.977134,1.019014,0.961776,0.938282,1.264788,1.145143,1.109359,1.110169,1.205211,0.957815,1.013337,0.989390,1.097726,0.923936,1.086351,1.081178,1.042125,1.013966,1.204424,1.017982,0.927603,0.909308,0.877542,0.848830,0.818075,0.828492,0.741557,1.082768,0.905336,0.949224,0.812777,0.874627,0.981785,0.993409,0.918136,1.011046,1.216053,1.011854,1.067531,1.060434,1.188593,1.037076,0.987529,0.943112,1.105296,1.107713,1.052199,1.218880,1.065376,1.031983,1.069914,1.142380,1.074427,1.151747,0.946285,0.896096,0.914759,0.953969,1.025134,0.940259,0.910071,0.938792,1.074061,1.047806,1.020069,0.900438,0.914407,1.051326,0.791964,0.622815,0.890021,0.975472,0.969607,0.902490,0.936602,0.834425,0.944810,0.957919,0.955144,0.993381,0.987681,0.917324,1.113763,0.896494,0.920969,0.921962,0.925171,0.994334,1.085888,1.031134,1.026139,0.955016,0.982262,1.021029,1.116608,0.937780,0.958896,0.993367,1.007660,1.144055,1.142023,1.213733,0.976401,1.050824,0.870255,0.993917,0.907392,0.899054,0.832381,1.185023,0.935597,1.096016,0.825261,0.860221,0.974417,0.917389,0.976472,1.176921,1.298595,1.009288,1.006204,1.119613,1.068360,1.194488,1.065895,1.063945,1.001729,0.994204,1.123418,1.081272,0.958182,1.035129,0.955630,1.014722,1.043336,1.276457,0.929030,0.913837,1.026750
杨戴/奔月__chunk003,1.091824,1.138235,1.045470,1.159695,1.079632,0.930275,1.050456,0.985821,0.876684,1.098826,1.138340,1.253401,0.823113,0.869623,0.000000,0.942416,0.926790,0.961671,0.976420,1.073158,1.005719,1.249501,0.939633,1.102257,1.187165,1.074441,0.949577,1.055905,1.060544,1.002185,1.018983,0.813624,1.010080,1.181914,1.198062,1.247948,1.148437,1.380163,0.853520,1.167935,1.046090,1.001801,0.931385,1.238045,1.052512,1.096139,0.976401,1.213654,1.059781,1.090442,0.895970,0.931429,0.888158,0.952805,0.942866,0.837974,0.870696,0.874498,0.947122,0.705002,0.809960,0.941816,0.912375,1.022017,0.932151,1.222695,1.095297,1.200549,1.056604,1.140004,0.990882,1.108591,0.767139,1.035612,1.023485,0.966610,1.251219,0.956826,0.934641,1.027223,1.019536,0.909671,0.994339,0.853258,1.050335,0.831538,0.963096,0.996617,1.008177,1.068786,0.958983,1.072951,1.121055,0.958072,0.824521,1.155563,1.072511,0.783805,0.831839,0.591786,0.900080,0.923619,0.978351,1.002681,0.978094,1.112071,1.069777,0.876500,0.964462,0.890614,0.826234,1.119407,0.925662,0.997118,0.917709,0.838750,0.955796,1.240889,1.242149,1.087234,0.849378,1.112160,0.934052,1.019986,0.966252,1.045029,0.975546,0.982818,1.034687,1.096882,1.243660,0.988658,1.023066,0.981344,0.941442,0.914436,0.969240,0.913348,0.883428,0.957391,0.964310,0.832413,0.830808,0.857724,0.892072,0.910339,1.053460,1.186563,1.016587,1.123246,1.074678,0.980827,0.977878,1.051124,0.911703,1.071942,0.873695,0.942855,1.010728,0.969008,0.997351,0.868577,0.772688,0.863986,1.057530,0.868268,0.823707,0.863870
杨戴/奔月__chunk004,1.140711,1.211086,1.205207,1.228259,1.108693,1.046500,1.047818,0.996596,0.935518,1.138751,1.072001,1.257851,0.791371,0.962910,0.942416,0.000000,0.926745,0.941565,1.052971,1.072294,1.037495,1.212256,0.865221,1.045431,1.295425,1.124565,1.069632,1.115880,1.033016,1.069594,1.038104,0.948089,1.018652,1.191350,1.250755,1.158169,1.114059,1.303082,0.973409,0.986225,1.024694,1.078084,0.977343,1.128806,1.073393,1.166085,0.988886,1.082237,1.100687,1.070809,1.043257,0.958911,1.010592,0.945002,1.041290,0.949707,1.077612,0.955970,0.902656,0.946681,0.932101,1.006080,0.991241,0.991674,1.053098,1.095282,1.211125,1.185519,1.139226,1.081812,1.092613,1.159919,0.876701,1.110306,1.055653,1.043192,1.077052,1.006415,0.962934,1.092390,0.997959,0.981849,1.035290,0.937781,1.018050,0.889680,1.174664,1.186325,1.163772,1.183543,1.066611,1.192453,1.095511,1.039026,1.002200,1.196036,1.107481,0.901589,1.008215,1.012601,0.799120,0.948924,1.128843,1.092713,0.939971,1.119927,1.167640,1.058162,1.058266,1.128318,1.086706,1.285740,1.019237,1.149098,0.965760,1.013718,1.170206,1.198626,1.209729,1.080330,1.120727,1.126207,1.196009,1.178021,0.993139,1.121976,1.095104,1.125458,1.145805,1.185352,1.290075,1.124099,1.141783,1.096638,1.126996,1.011822,1.202835,1.082042,1.176429,1.095246,1.000598,0.970821,0.954983,1.009965,0.983268,1.012145,1.180694,1.077428,1.148692,1.136705,1.172857,1.133782,1.245171,1.088837,1.073529,1.048027,1.062449,1.065646,1.037912,1.128696,1.041662,1.003780,0.934761,1.083045,1.082925,1.010418,1.071482,0.964360
杨戴/孤独者__chunk001,0.959132,0.999846,1.044462,1.070271,1.018872,0.967053,1.057084,0.977172,0.959159,1.097662,1.003770,1.158399,0.933024,1.013202,0.926790,0.926745,0.000000,0.740824,0.953619,1.100767,0.881448,1.146093,0.760461,1.091494,1.212670,1.132233,1.033296,0.936187,1.046861,1.179827,1.065707,0.987946,0.878853,1.106062,1.190197,1.137645,1.143614,1.297493,0.924554,0.995156,0.915002,1.030822,0.852841,1.042378,0.984991,1.106031,0.966949,1.050891,1.193638,1.078685,0.918690,0.854425,0.994503,1.068787,1.089795,1.017032,0.951856,0.886983,0.978463,0.934530,0.981963,0.826709,0.978122,0.972024,0.950647,0.824422,1.030682,1.029666,0.905406,1.015756,0.855578,0.909833,0.902591,0.894547,1.063080,0.847491,1.004356,0.929528,0.866906,0.905916,1.058491,0.969725,0.978130,0.924106,1.015767,0.875335,1.104243,0.993056,1.173103,1.068778,1.004114,1.136848,1.124447,0.942238,1.007276,1.244257,1.043499,1.028511,1.013067,0.892632,1.135794,0.628761,0.880373,0.994228,1.105706,1.073979,1.148357,0.775871,1.070857,1.121587,0.999638,1.307302,0.849123,1.176587,0.993218,0.937389,1.018255,1.132129,1.152869,1.036475,0.967477,0.999717,1.025182,1.185219,0.890863,1.029024,0.967332,1.049629,1.178827,1.109359,1.113116,1.072569,1.024672,1.109376,1.055231,1.008981,1.209374,1.218052,1.087317,1.002881,1.023208,1.010337,0.998158,0.873464,0.951283,1.054834,1.014428,0.904150,1.082927,1.056592,1.089822,0.980087,1.026086,0.845772,1.060558,0.860702,0.993895,0.849237,0.865055,1.006712,0.930619,0.975776,0.935841,1.034221,1.146618,0.968213,1.014385,0.988121
杨戴/孤独者__chunk002,0.979485,0.986928,0.969383,0.938386,0.981479,0.847350,0.964264,1.065110,0.869116,1.013452,0.926915,0.987821,0.887147,0.805625,0.961671,0.941565,0.740824,0.000000,0.859790,0.808460,0.878173,1.098522,0.737669,1.020586,1.117751,1.022950,1.017927,0.926310,0.861239,0.948067,0.940745,0.925330,0.993782,1.276720,0.936816,0.987783,0.952854,1.131944,0.846534,0.776096,0.905716,0.989523,0.855685,1.033831,0.954080,0.884441,0.972117,1.042715,0.973759,0.958554,0.836581,0.815287,0.953167,0.917379,0.858855,0.761476,0.991501,0.844838,0.905535,0.882827,0.930334,0.803214,0.941586,0.915744,0.895742,0.934206,0.897135,0.932390,0.854886,0.935054,0.966988,0.951560,0.943392,0.943019,1.020785,0.916869,1.024513,0.873273,0.868106,1.041927,1.042862,0.991391,1.048803,0.916624,0.943638,0.816868,1.019714,0.909541,0.968542,0.932268,0.923666,0.987495,1.130412,0.983530,0.928951,1.061530,0.948540,0.859862,0.838815,0.846854,1.041648,0.890902,0.763241,0.757037,0.864729,0.926090,0.944299,0.848707,0.902079,0.915558,0.857188,1.160434,0.900855,1.004199,0.854646,0.874679,1.019146,0.926307,1.019354,0.877237,0.939575,0.915729,0.920054,1.045926,0.903486,0.974669,0.914748,0.967049,1.179887,1.087438,1.135732,0.954424,0.939046,1.038566,0.916460,0.929630,0.883593,1.005399,1.098038,0.976661,1.065866,0.993038,0.813064,0.815359,0.875899,1.002109,0.971129,0.948746,0.942857,0.959776,1.087629,0.861878,1.098489,0.887189,1.106896,0.984029,0.927140,0.929342,0.872840,0.904692,0.992556,0.894501,0.960729,1.045926,1.077965,0.944038,0.971815,0.986220
杨戴/孤独者__chunk003,0.993024,1.114814,0.946061,1.100766,1.000006,0.884404,1.008368,1.094958,0.890472,0.911592,0.970240,1.074569,1.039325,0.969645,0.976420,1.052971,0.953619,0.859790,0.000000,0.932853,0.929024,1.094424,0.912396,1.114520,1.371327,1.167579,1.195369,0.905836,0.890026,0.991223,1.079781,1.094605,1.080422,1.394319,0.966513,1.011966,1.118873,1.225383,0.949983,0.947610,1.064484,1.115729,1.049462,0.965080,0.968786,1.045540,0.955519,1.203799,1.085053,1.080666,0.959134,0.921500,1.003937,1.044058,1.126664,0.995000,1.218586,0.973343,1.001579,0.940792,0.968807,1.137899,0.947210,1.077033,1.233473,1.153477,1.048016,1.083512,1.169391,1.102526,0.956472,1.022846,0.940790,1.098397,0.996324,0.985457,1.084021,1.028005,0.904705,1.014427,1.029723,1.035778,1.121911,0.906965,1.137782,0.950874,1.109618,1.130952,1.047891,1.080991,1.032024,1.042153,1.088442,1.070518,0.937043,1.145789,1.039367,1.047281,1.010884,1.025675,1.163829,1.023210,1.026609,0.870663,0.992331,1.022128,1.019808,1.018114,1.172201,1.180415,1.099671,1.358637,0.916534,1.142000,1.062377,1.019664,1.108567,1.089952,1.142929,1.006909,0.971753,1.040366,1.146943,1.221122,1.010090,1.000377,1.016194,1.163053,1.275913,1.160727,1.246518,1.157068,1.084397,1.098064,1.065162,1.059720,1.174774,1.105061,1.303838,1.214272,1.141556,1.041777,0.916558,1.123123,0.939744,1.221057,1.253140,1.139485,1.042347,1.082130,1.253549,1.144519,1.197424,1.035918,1.178274,1.144514,1.007362,1.076133,1.033239,1.078680,1.055622,1.008166,1.065536,1.063967,1.263649,1.095843,1.102910,1.170423
杨戴/孤独者__chunk004,1.088065,0.946287,0.907780,0.948937,1.046486,0.920832,0.895813,1.040434,0.825743,0.915494,0.879983,0.995513,0.999575,0.827757,1.073158,1.072294,1.100767,0.808460,0.932853,0.000000,0.850095,1.088890,0.942797,1.077695,1.248836,1.082631,1.099747,0.925630,0.895997,0.932135,1.091711,1.036155,1.041329,1.174871,1.005530,1.032959,1.073739,1.047584,0.953397,0.941220,1.035755,1.084135,0.944697,0.958079,0.891584,0.898191,0.918280,1.084714,1.016312,1.067040,0.888889,0.878878,0.912921,0.922238,0.889806,0.976909,1.069628,0.991376,0.927060,1.005029,0.991110,1.137035,1.032461,1.080868,1.100720,1.140554,1.112327,1.204003,1.245916,1.170452,1.052529,1.129829,1.145285,1.197432,1.082086,1.001765,1.181594,1.118963,0.971455,1.097844,1.058645,1.152740,1.133735,0.943664,1.036660,0.923636,1.030787,1.140023,0.993120,0.992522,0.950257,1.013409,1.104988,1.061855,0.896479,0.970976,1.069044,1.014173,0.942275,1.060090,1.018333,1.003265,1.044759,0.886889,0.842563,0.963204,0.972132,1.083374,1.037443,1.128659,1.081427,1.283305,0.985628,0.993454,0.983818,1.081708,1.058754,1.004836,1.082122,1.013517,1.087129,1.034328,1.140471,1.161215,0.988102,0.966431,1.000071,1.011266,1.101135,1.098757,1.278542,1.012590,1.065740,1.006690,0.977164,0.950504,1.081003,0.990558,1.302026,1.119562,1.213243,1.077462,0.956422,1.114707,1.082204,1.128469,1.274001,1.177273,1.065635,1.185559,1.291614,1.204802,1.334028,1.132899,1.273080,1.130809,1.067510,1.114423,1.084005,1.042420,1.119123,1.206759,1.126054,1.195142,1.284455,0.988137,1.051631,1.019329
杨戴/孤独者__chunk005,1.061098,0.909638,0.905801,0.865559,0.824261,0.823267,0.786877,0.890728,0.788580,0.828147,0.835502,0.983937,1.034933,0.919898,1.005719,1.037495,0.881448,0.878173,0.929024,0.850095,0.000000,1.001336,0.782919,1.109734,1.104170,1.101397,1.091494,1.025194,0.910664,1.024642,1.009762,0.961328,1.044192,1.141694,1.030016,1.008356,1.114438,1.194905,0.780041,0.861705,1.032529,1.100530,0.888386,0.884096,0.907336,0.997826,0.872494,1.052531,0.982009,1.114293,0.948203,0.919964,0.964400,0.967151,1.034991,0.895490,1.085351,0.973689,0.889686,0.909702,1.017842,0.991801,1.064779,1.018895,1.129178,1.067189,1.062506,0.915060,1.008150,1.141250,0.949393,0.963845,0.920006,1.016887,1.030487,1.046423,1.015145,1.006773,0.903679,0.940320,1.034521,1.124659,1.024096,0.953893,1.001256,0.953179,0.987881,0.977688,0.965344,0.815795,0.908993,0.967898,0.970276,0.882597,0.820539,1.002632,0.972307,0.903328,1.020718,0.994219,1.189055,0.928492,1.036586,0.946785,0.884085,0.816634,0.907214,1.062970,1.023475,1.098142,1.064913,1.228617,0.913256,1.149080,1.045952,0.983299,1.079021,0.990071,0.980518,1.060227,0.875940,0.966500,0.991293,1.087267,0.960968,0.871250,1.025754,1.023341,1.078174,1.110137,1.089474,1.126103,1.164747,0.979886,1.135410,0.999630,1.179252,1.048573,1.228345,1.147524,1.143772,0.945581,0.976416,1.052683,0.957751,0.992918,1.176415,1.065002,0.947259,1.055613,1.298960,1.125741,1.153854,0.982944,1.053351,1.111503,0.971844,1.020346,1.056145,1.047548,0.903047,1.085360,1.117640,1.119395,1.045987,0.964721,1.069844,1.060186
杨戴/孤独者__chunk006,1.288524,1.245196,1.232736,1.126506,1.102079,1.048462,1.093567,1.144761,1.066650,0.991051,1.224376,1.231304,1.215349,1.138035,1.249501,1.212256,1.146093,1.098522,1.094424,1.088890,1.001336,0.000000,1.182088,1.135068,1.341748,1.201510,1.383851,1.118003,1.183206,1.203884,1.202988,1.205658,1.283767,1.523420,1.241839,1.195147,1.090190,1.193256,0.980834,1.059546,1.285278,1.348364,1.202908,0.939797,1.128823,1.168583,1.295327,1.355437,1.244312,1.231509,1.267259,1.071046,1.232261,1.039026,1.217515,1.135195,1.307519,1.261146,1.303260,1.193236,1.283427,1.291726,1.238496,1.229088,1.429247,1.247178,0.989249,1.090551,1.247613,1.175216,1.293727,1.219404,1.209568,1.276163,1.189495,1.229749,1.075042,1.178822,1.220697,1.222050,1.171614,1.295073,1.212394,1.204295,1.294759,1.247668,1.274204,1.222372,1.165155,1.089890,1.033255,1.206770,1.233265,1.223685,1.083585,1.275235,1.255128,1.238371,1.100360,1.242868,1.317015,1.148882,1.352496,1.186365,1.205351,1.224865,0.811301,1.213345,1.274196,1.322256,1.239736,1.574716,1.135719,1.243836,1.226662,1.277728,1.358939,1.166666,1.130804,1.173689,1.061504,1.195839,1.409973,1.430522,1.198623,1.104510,1.364876,1.287070,1.402335,1.383179,1.566599,1.298082,1.358739,1.145646,1.222105,1.184432,1.232619,1.329699,1.476086,1.408028,1.436235,1.207805,1.205735,1.344458,1.181083,1.330512,1.529147,1.396194,1.076115,1.140130,1.465900,1.221599,1.330154,1.237431,1.367665,1.191428,1.294730,1.287269,1.241631,1.263640,1.214425,1.226138,1.248696,1.316740,1.503200,1.241694,1.228179,1.327614
杨戴/孤独者__chunk007,1.090603,1.073836,0.982198,0.939012,0.965466,0.881135,0.944262,1.004970,0.899205,0.960797,0.942931,1.052337,0.934338,0.839423,0.939633,0.865221,0.760461,0.737669,0.912396,0.942797,0.782919,1.182088,0.000000,1.048133,1.178773,1.075961,1.098329,0.918189,0.859392,0.937213,0.972617,0.978380,0.901833,1.262656,1.092026,1.021458,1.082028,1.192369,0.820505,0.909680,0.959031,0.969335,0.823661,1.026699,0.962425,0.917814,0.895979,1.031228,1.046919,1.056326,0.882118,0.863691,1.040086,0.914421,1.094085,0.968940,0.957934,0.916277,0.983553,0.903766,0.955413,0.848646,1.030327,1.015692,1.076443,1.059240,1.125659,1.100700,1.012902,1.063849,0.966113,0.996907,0.863682,0.947625,0.998359,0.949806,1.006493,0.904319,0.873926,1.030580,1.008178,0.948505,1.077161,0.928593,0.957419,0.803554,1.114969,1.049291,0.969766,0.926854,0.963865,1.040974,0.982564,1.013468,0.944840,1.010055,0.942588,0.938181,1.017829,0.927083,1.051006,0.754159,0.784583,0.901643,0.896377,0.873621,1.015201,0.777926,0.859472,1.120632,1.020613,1.223402,0.857990,1.072220,0.864850,0.939356,0.966305,1.079803,1.039131,0.963267,0.933521,0.921503,0.967489,1.113130,0.893685,0.896654,1.007714,1.014537,1.041277,1.024264,1.176388,1.036116,0.947114,1.005494,1.067822,0.939279,1.087143,1.049586,1.113933,1.023804,1.103958,0.918817,0.944228,0.884270,0.947922,0.975578,1.071718,1.045676,1.087309,1.099221,1.178134,1.072064,1.147701,1.035059,1.102452,1.054512,0.936190,0.962228,1.005561,0.892499,0.974014,1.010284,0.926514,1.028295,1.078330,1.048988,0.947404,1.010810
