,杨戴/伤逝__chunk001,杨戴/伤逝__chunk002,杨戴/伤逝__chunk003,杨戴/伤逝__chunk004,杨戴/伤逝__chunk005,杨戴/伤逝__chunk006,杨戴/伤逝__chunk007,杨戴/在酒楼上__chunk001,杨戴/在酒楼上__chunk002,杨戴/在酒楼上__chunk003,杨戴/在酒楼上__chunk004,杨戴/在酒楼上__chunk005,杨戴/奔月__chunk001,杨戴/奔月__chunk002,杨戴/奔月__chunk003,杨戴/奔月__chunk004,杨戴/孤独者__chunk001,杨戴/孤独者__chunk002,杨戴/孤独者__chunk003,杨戴/孤独者__chunk004,杨戴/孤独者__chunk005,杨戴/孤独者__chunk006,杨戴/孤独者__chunk007,杨戴/孤独者__chunk008,杨戴/幸福的家庭__chunk001,杨戴/幸福的家庭__chunk002,杨戴/幸福的家庭__chunk003,杨戴/故乡__chunk001,杨戴/故乡__chunk002,杨戴/故乡__chunk003,杨戴/故乡__chunk004,杨戴/明天__chunk001,杨戴/明天__chunk002,杨戴/明天__chunk003,杨戴/狂人日记__chunk001,杨戴/狂人日记__chunk002,杨戴/狂人日记__chunk003,杨戴/狂人日记__chunk004,杨戴/社戏__chunk001,杨戴/社戏__chunk002,杨戴/社戏__chunk003,杨戴/社戏__chunk004,杨戴/祝福__chunk001,杨戴/祝福__chunk002,杨戴/祝福__chunk003,杨戴/祝福__chunk004,杨戴/祝福__chunk005,杨戴/祝福__chunk006,杨戴/祝福__chunk007,杨戴/离婚__chunk001,杨戴/离婚__chunk002,杨戴/离婚__chunk003,杨戴/肥皂__chunk001,杨戴/肥皂__chunk002,杨戴/肥皂__chunk003,杨戴/肥皂__chunk004,杨戴/药__chunk001,杨戴/药__chunk002,杨戴/药__chunk003,杨戴/铸剑__chunk001,杨戴/铸剑__chunk002,杨戴/铸剑__chunk003,杨戴/铸剑__chunk004,杨戴/铸剑__chunk005,杨戴/铸剑__chunk006,杨戴/铸剑__chunk007,杨戴/阿Q正传__chunk001,杨戴/阿Q正传__chunk002,杨戴/阿Q正传__chunk003,杨戴/阿Q正传__chunk004,杨戴/阿Q正传__chunk005,杨戴/阿Q正传__chunk006,杨戴/阿Q正传__chunk007,杨戴/阿Q正传__chunk008,杨戴/阿Q正传__chunk009,杨戴/阿Q正传__chunk010,杨戴/阿Q正传__chunk011,杨戴/阿Q正传__chunk012,杨戴/阿Q正传__chunk013,杨戴/阿Q正传__chunk014,杨戴/阿Q正传__chunk015,杨戴/阿Q正传__chunk016,杨戴/阿Q正传__chunk017,杨戴/风波__chunk001,杨戴/风波__chunk002,杨戴/风波__chunk003,蓝/伤逝__chunk001,蓝/伤逝__chunk002,蓝/伤逝__chunk003,蓝/伤逝__chunk004,蓝/伤逝__chunk005,蓝/伤逝__chunk006,蓝/伤逝__chunk007,蓝/在酒楼上__chunk001,蓝/在酒楼上__chunk002,蓝/在酒楼上__chunk003,蓝/在酒楼上__chunk004,蓝/奔月__chunk001,蓝/奔月__chunk002,蓝/奔月__chunk003,蓝/奔月__chunk004,蓝/孤独者__chunk001,蓝/孤独者__chunk002,蓝/孤独者__chunk003,蓝/孤独者__chunk004,蓝/孤独者__chunk005,蓝/孤独者__chunk006,蓝/孤独者__chunk007,蓝/孤独者__chunk008,蓝/幸福的家庭__chunk001,蓝/幸福的家庭__chunk002,蓝/幸福的家庭__chunk003,蓝/故乡__chunk001,蓝/故乡__chunk002,蓝/故乡__chunk003,蓝/明天__chunk001,蓝/明天__chunk002,蓝/狂人日记__chunk001,蓝/狂人日记__chunk002,蓝/狂人日记__chunk003,蓝/社戏__chunk001,蓝/社戏__chunk002,蓝/社戏__chunk003,蓝/社戏__chunk004,蓝/祝福__chunk001,蓝/祝福__chunk002,蓝/祝福__chunk003,蓝/祝福__chunk004,蓝/祝福__chunk005,蓝/祝福__chunk006,蓝/祝福__chunk007,蓝/离婚__chunk001,蓝/离婚__chunk002,蓝/离婚__chunk003,蓝/肥皂__chunk001,蓝/肥皂__chunk002,蓝/肥皂__chunk003,蓝/肥皂__chunk004,蓝/药__chunk001,蓝/药__chunk002,蓝/药__chunk003,蓝/铸剑__chunk001,蓝/铸剑__chunk002,蓝/铸剑__chunk003,蓝/铸剑__chunk004,蓝/铸剑__chunk005,蓝/铸剑__chunk006,蓝/铸剑__chunk007,蓝/阿Q正传__chunk001,蓝/阿Q正传__chunk002,蓝/阿Q正传__chunk003,蓝/阿Q正传__chunk004,蓝/阿Q正传__chunk005,蓝/阿Q正传__chunk006,蓝/阿Q正传__chunk007,蓝/阿Q正传__chunk008,蓝/阿Q正传__chunk009,蓝/阿Q正传__chunk010,蓝/阿Q正传__chunk011,蓝/阿Q正传__chunk012,蓝/阿Q正传__chunk013,蓝/阿Q正传__chunk014,蓝/阿Q正传__chunk015,蓝/阿Q正传__chunk016,蓝/阿Q正传__chunk017,蓝/风波__chunk001,蓝/风波__chunk002,蓝/风波__chunk003
杨戴/在酒楼上__chunk004,1.029258,0.831560,0.776862,0.891772,0.935279,0.857641,0.873964,0.997668,0.846882,0.841656,0.000000,1.043204,1.040014,1.101047,1.138330,1.072005,1.003766,0.926906,0.970237,0.879983,0.835506,1.224379,0.942930,1.166345,1.341748,1.222079,1.158910,0.945439,1.006529,1.053403,1.061057,0.948735,1.013895,1.078563,1.065538,1.181806,1.167135,1.238863,0.928320,1.012734,1.074349,1.015078,1.040348,0.992043,0.906190,0.935543,0.894637,0.943555,0.929223,1.060973,1.000565,0.898920,0.926335,1.003044,1.042357,0.967994,1.130475,1.005734,0.989353,1.095020,1.070410,1.104459,1.163315,1.112663,1.213051,1.132447,1.155026,1.111271,1.139041,1.090717,1.037953,1.149491,1.108076,1.115535,1.018918,1.039209,1.095598,1.000767,0.938247,1.009763,1.141101,1.139152,1.146762,0.937495,1.041794,0.903430,1.011383,1.012953,0.983471,1.056313,0.884972,0.929300,1.008477,1.039887,0.931737,0.973818,0.910650,1.005015,1.154433,1.089443,1.189522,1.065924,1.065330,0.977407,1.037733,0.946575,1.132117,1.085208,1.102230,1.238908,1.109282,1.360870,0.914540,1.147058,1.058909,0.933298,1.000347,1.057164,1.131337,1.149926,1.029359,1.061408,1.154219,1.043625,1.076227,0.862120,0.980180,1.036862,1.127502,1.099447,1.035319,1.069480,1.150173,1.116020,1.023427,0.996720,1.165238,1.154520,1.329216,1.165032,1.182011,1.148028,1.014805,1.125654,1.106094,1.053378,1.235344,1.090204,1.117668,1.119383,1.278529,1.044554,1.246815,1.143052,1.227838,1.112017,1.060275,0.993451,1.034944,1.105756,1.122085,1.106085,1.151677,1.184389,1.176718,0.965666,1.079530,1.184888
杨戴/在酒楼上__chunk005,1.086311,1.048864,1.159393,1.133561,1.203343,1.029803,1.040291,1.234950,0.956820,1.035233,1.043204,0.000000,1.198677,1.121531,1.253394,1.257853,1.158397,0.987815,1.074569,0.995512,0.983941,1.231307,1.052339,1.180151,1.266302,1.357889,1.243004,1.265544,1.152396,1.182390,1.185076,1.111690,1.333510,1.456420,1.150599,1.210421,1.196195,1.337562,1.083985,1.104165,1.161557,1.205220,1.287368,1.129540,1.127095,1.121242,1.163195,1.290079,1.137933,1.138202,1.136076,0.985481,1.026476,1.039207,1.108329,1.071501,1.342589,1.115320,1.194888,1.241165,1.153225,1.207003,1.176311,1.180513,1.279803,1.191081,1.203903,1.250163,1.303455,1.161379,1.144554,1.174425,1.259354,1.193457,1.187431,1.087216,1.240750,1.091205,1.124234,1.138759,1.302257,1.307009,1.235462,1.169000,1.264469,1.027652,1.191821,1.073007,1.142409,1.104348,1.129444,1.264061,1.249105,1.196664,0.987652,1.180788,1.021224,1.214996,1.189852,1.210789,1.326604,1.143621,1.111566,1.028490,1.178266,1.210611,1.135608,1.117692,1.238092,1.359672,1.195080,1.360482,1.119491,1.129486,1.111200,1.153350,1.246122,1.019297,1.218816,1.064121,1.167984,1.169394,1.137939,1.254651,1.292229,1.017882,1.145563,1.184262,1.252546,1.231733,1.177573,1.095524,1.220562,1.099715,1.159603,1.101017,1.128106,1.187428,1.396684,1.145276,1.318530,1.268469,1.033333,1.318437,1.046655,1.240583,1.279925,1.174032,1.194070,1.128057,1.536152,1.316719,1.475173,1.152211,1.317367,1.235764,1.195643,1.122799,1.130294,1.118404,1.340187,1.199910,1.317742,1.322377,1.343488,1.281192,1.227871,1.275527
杨戴/奔月__chunk001,1.016179,1.050714,0.964995,1.182267,1.077615,0.949852,0.978071,0.971050,0.961552,1.104084,1.040014,1.198677,0.000000,0.870313,0.823103,0.791373,0.933019,0.887140,1.039324,0.999575,1.034938,1.215353,0.934339,1.112833,1.197401,1.062689,0.944231,1.064273,1.086355,1.040287,1.034141,0.846143,1.024549,1.222474,1.171696,1.166891,1.146930,1.323600,0.940202,0.993815,1.040944,0.971067,0.966199,1.188754,1.048335,1.094332,0.967557,1.186306,1.031197,0.987547,0.901775,0.896720,0.828242,0.890730,0.927663,0.848030,0.945353,0.842431,0.961752,0.882079,0.831028,0.897943,0.964511,0.917674,0.891405,0.997524,1.096555,1.177753,1.018341,1.141027,0.972229,1.004691,0.924564,1.080043,1.040519,0.992679,1.174678,0.881644,0.922639,0.981996,1.122901,0.968373,1.049077,0.654601,0.923966,0.706528,0.963298,1.011249,0.989507,1.048073,0.972005,1.080710,1.098033,0.955167,0.876491,1.108666,1.028391,0.758249,0.932993,0.850151,0.941105,0.969303,0.967253,0.933669,1.044591,1.084061,1.101835,0.918630,1.075811,0.983748,0.961931,1.134336,0.889089,0.993929,0.855376,0.898340,0.925956,1.178047,1.143959,1.002030,0.982924,1.072218,1.072510,0.913353,1.056602,1.099889,0.921418,1.036716,1.067822,1.014213,1.094032,0.939955,0.963635,0.978498,0.815050,0.955659,1.057532,0.933711,1.076440,0.939880,0.989422,0.901393,0.851854,0.913751,0.844264,0.871992,0.995406,1.076410,0.969383,1.059950,1.010643,1.077386,1.062948,0.991641,0.897012,0.986012,1.018589,1.000341,1.045324,0.882490,0.937798,0.969908,0.980745,0.978071,1.010626,0.792156,0.947984,0.884810
杨戴/奔月__chunk002,1.062683,1.106558,1.063845,1.078046,0.965539,0.879883,0.905858,1.067824,0.970960,0.995622,1.101047,1.121531,0.870313,0.000000,0.869618,0.962913,1.013200,0.805619,0.969646,0.827758,0.919899,1.138035,0.839425,1.047898,1.099398,0.977876,1.019626,0.983635,0.829180,0.977137,1.019012,0.961757,0.938272,1.264786,1.145148,1.109360,1.110169,1.205211,0.957819,1.013336,0.989392,1.097727,0.923936,1.086348,1.081176,1.042117,1.013968,1.204422,1.017972,0.927588,0.909309,0.877537,0.848830,0.818077,0.828487,0.741558,1.082768,0.905339,0.949217,0.812780,0.874633,0.981790,0.993409,0.918134,1.011043,1.216051,1.011855,1.067532,1.060438,1.188600,1.037080,0.987530,0.943117,1.105294,1.107718,1.052192,1.218881,1.065376,1.031984,1.069913,1.142382,1.074428,1.151750,0.946287,0.896085,0.914758,0.953970,1.025132,0.940261,0.910073,0.938793,1.074066,1.047812,1.020073,0.900435,0.914406,1.051330,0.791964,0.622815,0.890014,0.975469,0.969608,0.902490,0.936598,0.834424,0.944812,0.957917,0.955140,0.993386,0.987672,0.917317,1.113760,0.896497,0.920957,0.921959,0.925167,0.994335,1.085890,1.031131,1.026130,0.955018,0.982266,1.021035,1.116609,0.939336,0.958890,0.993359,1.007647,1.144048,1.142016,1.213728,0.976380,1.050813,0.870252,0.993918,0.907396,0.899042,0.832386,1.185028,0.935600,1.096020,0.825265,0.860222,0.974421,0.917393,0.976476,1.176911,1.298593,1.009290,1.006205,1.119607,1.068352,1.194475,1.065896,1.063950,1.001732,0.994207,1.123415,1.081270,0.958181,1.035134,0.955630,1.014727,1.043339,1.276460,0.929027,0.913829,1.026742
杨戴/奔月__chunk003,1.091825,1.138223,1.045465,1.159694,1.079625,0.930271,1.050450,0.985813,0.876671,1.098817,1.138330,1.253394,0.823103,0.869618,0.000000,0.942406,0.926790,0.961675,0.976419,1.073157,1.005712,1.249493,0.939630,1.102249,1.187162,1.074438,0.949575,1.055895,1.060542,1.002181,1.018971,0.813613,1.010079,1.181916,1.198057,1.247941,1.148429,1.380155,0.853514,1.167926,1.046087,1.001801,0.931388,1.238046,1.052516,1.096138,0.976399,1.213657,1.059778,1.090437,0.895967,0.931432,0.888148,0.952800,0.942867,0.837966,0.870693,0.874495,0.947124,0.705000,0.809958,0.941811,0.912378,1.022017,0.932155,1.222698,1.095290,1.200547,1.056599,1.139999,0.990878,1.108594,0.767135,1.035613,1.023481,0.966611,1.251211,0.956816,0.934638,1.027210,1.019534,0.909662,0.994331,0.853252,1.050333,0.831539,0.963094,0.996608,1.008172,1.068783,0.958975,1.072947,1.121052,0.958066,0.824508,1.155552,1.072507,0.783795,0.831838,0.591787,0.900065,0.923622,0.978354,1.002683,0.978096,1.112070,1.069780,0.876504,0.964457,0.890615,0.826234,1.119411,0.925656,0.997116,0.917713,0.838754,0.955796,1.240882,1.242140,1.087235,0.849372,1.112155,0.934049,1.019985,0.963407,1.045032,0.975546,0.982814,1.034686,1.096883,1.243664,0.988646,1.023063,0.981348,0.941440,0.914431,0.969238,0.913343,0.883429,0.957386,0.964310,0.832409,0.830799,0.857725,0.892068,0.910335,1.053459,1.186568,1.016588,1.123244,1.074681,0.980824,0.977873,1.051122,0.911700,1.071940,0.873692,0.942858,1.010729,0.969009,0.997346,0.868575,0.772683,0.863979,1.057523,0.868273,0.823707,0.863869
杨戴/奔月__chunk004,1.140706,1.211088,1.205207,1.228256,1.108693,1.046499,1.047819,0.996598,0.935519,1.138754,1.072005,1.257853,0.791373,0.962913,0.942406,0.000000,0.926740,0.941558,1.052969,1.072295,1.037498,1.212259,0.865220,1.045434,1.295431,1.124571,1.069620,1.115883,1.033020,1.069598,1.038105,0.948066,1.018638,1.191341,1.250756,1.158175,1.114064,1.303087,0.973410,0.986229,1.024693,1.078080,0.977339,1.128801,1.073388,1.166071,0.988883,1.082229,1.100670,1.070791,1.043254,0.958902,1.010596,0.945001,1.041282,0.949708,1.077610,0.955969,0.902645,0.946680,0.932103,1.006085,0.991238,0.991668,1.053090,1.095277,1.211126,1.185516,1.139223,1.081811,1.092615,1.159917,0.876700,1.110299,1.055656,1.043181,1.077055,1.006417,0.962931,1.092391,0.997952,0.981854,1.035290,0.937783,1.018036,0.889675,1.174662,1.186330,1.163770,1.183543,1.066616,1.192456,1.095513,1.039032,1.002201,1.196039,1.107482,0.901592,1.008215,1.012591,0.799118,0.948920,1.128840,1.092705,0.939966,1.119928,1.167636,1.058154,1.058269,1.128308,1.086697,1.285736,1.019239,1.149086,0.965754,1.013709,1.170205,1.198631,1.209734,1.080318,1.120732,1.126208,1.196013,1.178019,0.995281,1.121967,1.095092,1.125440,1.145792,1.185340,1.290066,1.124074,1.141768,1.096633,1.126994,1.011823,1.202821,1.082042,1.176430,1.095248,1.000597,0.970821,0.954986,1.009962,0.983270,1.012144,1.180681,1.077420,1.148688,1.136702,1.172848,1.133768,1.245155,1.088834,1.073530,1.048027,1.062448,1.065637,1.037906,1.128694,1.041664,1.003775,0.934761,1.083047,1.082929,1.010412,1.071471,0.964348
杨戴/孤独者__chunk001,0.959136,0.999838,1.044460,1.070272,1.018869,0.967053,1.057083,0.977167,0.959151,1.097658,1.003766,1.158397,0.933019,1.013200,0.926790,0.926740,0.000000,0.740824,0.953621,1.100767,0.881443,1.146089,0.760460,1.091490,1.212669,1.132233,1.033293,0.936182,1.046861,1.179828,1.065699,0.987933,0.878847,1.106064,1.190197,1.137642,1.143611,1.297489,0.924550,0.995149,0.915002,1.030825,0.852846,1.042382,0.984995,1.106028,0.966950,1.050893,1.193634,1.078677,0.918691,0.854427,0.994498,1.068788,1.089798,1.017030,0.951858,0.886982,0.978461,0.934530,0.981964,0.826707,0.978128,0.972029,0.950649,0.824425,1.030679,1.029667,0.905405,1.015754,0.855577,0.909837,0.902591,0.894550,1.063079,0.847489,1.004351,0.929523,0.866907,0.905908,1.058494,0.969719,0.978125,0.924104,1.015761,0.875340,1.104245,0.993048,1.173103,1.068778,1.004109,1.136846,1.124446,0.942235,1.007267,1.244249,1.043497,1.028504,1.013069,0.892630,1.135784,0.628764,0.880378,0.994231,1.105710,1.073978,1.148362,0.775870,1.070855,1.121585,0.999636,1.307306,0.849119,1.176584,0.993222,0.937390,1.018257,1.132126,1.152864,1.036475,0.967472,0.999715,1.025181,1.185223,0.892518,1.029025,0.967328,1.049622,1.178823,1.109357,1.113117,1.072555,1.024667,1.109380,1.055231,1.008980,1.209370,1.218051,1.087320,1.002879,1.023210,1.010335,0.998154,0.873469,0.951282,1.054835,1.014424,0.904152,1.082931,1.056594,1.089821,0.980081,1.026080,0.845775,1.060557,0.860701,0.993895,0.849238,0.865059,1.006714,0.930615,0.975778,0.935837,1.034218,1.146614,0.968217,1.014384,0.988119
杨戴/孤独者__chunk002,0.979485,0.986918,0.969379,0.938385,0.981474,0.847347,0.964258,1.065103,0.869105,1.013445,0.926906,0.987815,0.887140,0.805619,0.961675,0.941558,0.740824,0.000000,0.859787,0.808456,0.878165,1.098514,0.737666,1.020580,1.117747,1.022946,1.017925,0.926300,0.861235,0.948063,0.940735,0.925320,0.993780,1.276726,0.936811,0.987775,0.952848,1.131935,0.846528,0.776086,0.905713,0.989525,0.855687,1.033831,0.954083,0.884441,0.972117,1.042718,0.973757,0.958547,0.836578,0.815292,0.953157,0.917376,0.858857,0.761469,0.991500,0.844835,0.905537,0.882825,0.930332,0.803210,0.941588,0.915746,0.895747,0.934210,0.897127,0.932387,0.854882,0.935049,0.966983,0.951559,0.943389,0.943023,1.020779,0.916872,1.024507,0.873264,0.868104,1.041917,1.042862,0.991383,1.048797,0.916619,0.943636,0.816871,1.019712,0.909531,0.968539,0.932264,0.923657,0.987491,1.130409,0.983525,0.928940,1.061520,0.948537,0.859854,0.838813,0.846856,1.041635,0.890905,0.763243,0.757038,0.864730,0.926087,0.944300,0.848711,0.902075,0.915557,0.857190,1.160435,0.900849,1.004198,0.854650,0.874685,1.019147,0.926299,1.019344,0.877238,0.939568,0.915724,0.920051,1.045927,0.900601,0.974672,0.914747,0.967045,1.179886,1.087439,1.135737,0.954411,0.939044,1.038569,0.916457,0.929626,0.883590,1.005395,1.098039,0.976656,1.065866,0.993033,0.813057,0.815361,0.875894,1.002107,0.971127,0.948752,0.942858,0.959775,1.087631,0.861876,1.098485,0.887187,1.106893,0.984027,0.927136,0.929347,0.872841,0.904691,0.992551,0.894500,0.960724,1.045920,1.077959,0.944042,0.971815,0.986221
杨戴/孤独者__chunk003,0.993023,1.114810,0.946062,1.100771,1.000007,0.884407,1.008369,1.094957,0.890467,0.911590,0.970237,1.074569,1.039324,0.969646,0.976419,1.052969,0.953621,0.859787,0.000000,0.932854,0.929022,1.094423,0.912399,1.114520,1.371328,1.167581,1.195363,0.905831,0.890026,0.991223,1.079776,1.094589,1.080415,1.394318,0.966514,1.011963,1.118869,1.225380,0.949985,0.947606,1.064488,1.115734,1.049465,0.965081,0.968787,1.045534,0.955525,1.203799,1.085045,1.080654,0.959137,0.921498,1.003934,1.044060,1.126664,0.994999,1.218591,0.973347,1.001575,0.940796,0.968810,1.137902,0.947210,1.077036,1.233472,1.153479,1.048015,1.083517,1.169394,1.102527,0.956473,1.022849,0.940794,1.098399,0.996325,0.985454,1.084021,1.028000,0.904710,1.014424,1.029725,1.035776,1.121911,0.906966,1.137775,0.950877,1.109623,1.130949,1.047895,1.080993,1.032023,1.042156,1.088445,1.070519,0.937038,1.145785,1.039370,1.047279,1.010888,1.025672,1.163823,1.023214,1.026612,0.870662,0.992333,1.022132,1.019810,1.018113,1.172204,1.180409,1.099669,1.358635,0.916534,1.141993,1.062377,1.019665,1.108574,1.089951,1.142925,1.006903,0.971754,1.040368,1.146948,1.221125,1.011956,1.000374,1.016188,1.163043,1.275907,1.160721,1.246517,1.157050,1.084388,1.098065,1.065166,1.059722,1.174767,1.105062,1.303847,1.214274,1.141562,1.041780,0.916556,1.123128,0.939746,1.221062,1.253132,1.139485,1.042351,1.082135,1.253546,1.144514,1.197414,1.035921,1.178278,1.144518,1.007365,1.076133,1.033241,1.078683,1.055624,1.008170,1.065538,1.063968,1.263649,1.095844,1.102905,1.170418
杨戴/孤独者__chunk004,1.088064,0.946283,0.907782,0.948939,1.046488,0.920836,0.895815,1.040434,0.825740,0.915493,0.879983,0.995512,0.999575,0.827758,1.073157,1.072295,1.100767,0.808456,0.932854,0.000000,0.850095,1.088890,0.942801,1.077696,1.248839,1.082636,1.099738,0.925626,0.895998,0.932136,1.091708,1.036138,1.041320,1.174869,1.005531,1.032958,1.073736,1.047582,0.953400,0.941217,1.035759,1.084137,0.944700,0.958076,0.891581,0.898183,0.918283,1.084713,1.016302,1.067026,0.888891,0.878874,0.912919,0.922242,0.889804,0.976911,1.069632,0.991381,0.927055,1.005035,0.991113,1.137040,1.032461,1.080870,1.100717,1.140554,1.112328,1.204006,1.245920,1.170455,1.052530,1.129830,1.145291,1.197432,1.082088,1.001759,1.181594,1.118961,0.971459,1.097840,1.058648,1.152739,1.133736,0.943666,1.036651,0.923637,1.030789,1.140021,0.993123,0.992525,0.950257,1.013414,1.104993,1.061857,0.896475,0.970974,1.069048,1.014173,0.942278,1.060085,1.018329,1.003267,1.044761,0.886885,0.842564,0.963209,0.972132,1.083371,1.037446,1.128652,1.081424,1.283302,0.985630,0.993445,0.983817,1.081706,1.058757,1.004835,1.082118,1.013511,1.087131,1.034331,1.140478,1.161217,0.989812,0.966426,1.000065,1.011256,1.101128,1.098750,1.278538,1.012570,1.065730,1.006688,0.977167,0.950507,1.080994,0.990563,1.302034,1.119566,1.213248,1.077466,0.956422,1.114711,1.082208,1.128476,1.273993,1.177271,1.065638,1.185561,1.291611,1.204795,1.334016,1.132902,1.273084,1.130814,1.067515,1.114422,1.084004,1.042422,1.119126,1.206762,1.126059,1.195144,1.284456,0.988137,1.051625,1.019323
杨戴/孤独者__chunk005,1.061093,0.909639,0.905802,0.865556,0.824263,0.823266,0.786878,0.890732,0.788580,0.828151,0.835506,0.983941,1.034938,0.919899,1.005712,1.037498,0.881443,0.878165,0.929022,0.850095,0.000000,1.001341,0.782917,1.109738,1.104176,1.101403,1.091483,1.025196,0.910665,1.024647,1.009761,0.961306,1.044176,1.141687,1.030017,1.008360,1.114444,1.194908,0.780044,0.861707,1.032528,1.100528,0.888381,0.884090,0.907329,0.997814,0.872492,1.052525,0.981993,1.114275,0.948199,0.919957,0.964403,0.967150,1.034984,0.895493,1.085351,0.973688,0.889675,0.909701,1.017844,0.991804,1.064775,1.018890,1.129171,1.067184,1.062510,0.915057,1.008149,1.141250,0.949393,0.963842,0.920006,1.016882,1.030490,1.046413,1.015149,1.006776,0.903677,0.940322,1.034518,1.124662,1.024100,0.953896,1.001241,0.953176,0.987879,0.977690,0.965344,0.815794,0.908997,0.967898,0.970277,0.882601,0.820539,1.002633,0.972308,0.903330,1.020717,0.994210,1.189054,0.928488,1.036581,0.946779,0.884079,0.816631,0.907208,1.062962,1.023478,1.098131,1.064904,1.228611,0.913259,1.149068,1.045946,0.983292,1.079019,0.990076,0.980520,1.060217,0.875945,0.966501,0.991295,1.087265,0.962825,0.871240,1.025741,1.023325,1.078162,1.110126,1.089467,1.126080,1.164732,0.979880,1.135408,0.999632,1.179239,1.048572,1.228345,1.147526,1.143771,0.945581,0.976420,1.052680,0.957752,0.992919,1.176402,1.064995,0.947256,1.055612,1.298952,1.125729,1.153836,0.982943,1.053352,1.111504,0.971843,1.020339,1.056141,1.047543,0.903051,1.085357,1.117641,1.119398,1.045991,0.964714,1.069834,1.060175
杨戴/孤独者__chunk006,1.288519,1.245196,1.232737,1.126505,1.102081,1.048460,1.093568,1.144766,1.066650,0.991054,1.224379,1.231307,1.215353,1.138035,1.249493,1.212259,1.146089,1.098514,1.094423,1.088890,1.001341,0.000000,1.182089,1.135071,1.341754,1.201516,1.383838,1.118004,1.183209,1.203889,1.202988,1.205634,1.283754,1.523413,1.241840,1.195151,1.090194,1.193259,0.980837,1.059549,1.285278,1.348362,1.202906,0.939792,1.128818,1.168570,1.295326,1.355433,1.244298,1.231491,1.267257,1.071038,1.232263,1.039024,1.217508,1.135197,1.307516,1.261146,1.303251,1.193238,1.283430,1.291731,1.238492,1.229084,1.429241,1.247174,0.989251,1.090549,1.247612,1.175218,1.293730,1.219404,1.209569,1.276158,1.189498,1.229740,1.075046,1.178824,1.220694,1.222052,1.171611,1.295076,1.212397,1.204299,1.294745,1.247664,1.274203,1.222374,1.165153,1.089888,1.033259,1.206772,1.233268,1.223693,1.083585,1.275236,1.255129,1.238373,1.100358,1.242859,1.317013,1.148881,1.352494,1.186357,1.205346,1.224866,0.811296,1.213339,1.274200,1.322244,1.239725,1.574710,1.135722,1.243822,1.226655,1.277722,1.358939,1.166670,1.130804,1.173677,1.061509,1.195839,1.409978,1.430519,1.200395,1.104501,1.364865,1.287053,1.402325,1.383168,1.566592,1.298057,1.358724,1.145640,1.222103,1.184432,1.232605,1.329700,1.476089,1.408028,1.436236,1.207807,1.205738,1.344458,1.181083,1.330512,1.529134,1.396189,1.076114,1.140128,1.465891,1.221585,1.330137,1.237430,1.367669,1.191428,1.294731,1.287261,1.241627,1.263637,1.214431,1.226134,1.248698,1.316743,1.503205,1.241689,1.228167,1.327603
杨戴/孤独者__chunk007,1.090602,1.073832,0.982201,0.939013,0.965467,0.881139,0.944266,1.004971,0.899201,0.960797,0.942930,1.052339,0.934339,0.839425,0.939630,0.865220,0.760460,0.737666,0.912399,0.942801,0.782917,1.182089,0.000000,1.048133,1.178778,1.075966,1.098322,0.918187,0.859395,0.937215,0.972613,0.978363,0.901822,1.262654,1.092030,1.021458,1.082029,1.192368,0.820506,0.909677,0.959034,0.969337,0.823661,1.026698,0.962423,0.917807,0.895981,1.031227,1.046908,1.056312,0.882119,0.863687,1.040085,0.914425,1.094083,0.968942,0.957938,0.916281,0.983547,0.903769,0.955418,0.848649,1.030329,1.015692,1.076440,1.059240,1.125661,1.100703,1.012905,1.063851,0.966115,0.996911,0.863686,0.947624,0.998361,0.949800,1.006492,0.904318,0.873929,1.030579,1.008179,0.948503,1.077162,0.928594,0.957409,0.803556,1.114972,1.049289,0.969770,0.926858,0.963865,1.040977,0.982568,1.013470,0.944836,1.010051,0.942591,0.938179,1.017833,0.927079,1.051001,0.754159,0.784584,0.901641,0.896376,0.873624,1.015201,0.777923,0.859474,1.120625,1.020609,1.223402,0.857991,1.072213,0.864849,0.939354,0.966309,1.079805,1.039129,0.963261,0.933521,0.921504,0.967493,1.113133,0.895613,0.896649,1.007705,1.014524,1.041270,1.024258,1.176386,1.036098,0.947104,1.005492,1.067824,0.939283,1.087135,1.049588,1.113938,1.023808,1.103962,0.918819,0.944228,0.884274,0.947925,0.975583,1.071710,1.045674,1.087311,1.099225,1.178130,1.072057,1.147689,1.035063,1.102456,1.054517,0.936193,0.962225,1.005561,0.892499,0.974016,1.010286,0.926517,1.028296,1.078329,1.048986,0.947398,1.010803
